id,num_views,num_votes,num_comments
244096,0,1,0
51683,0,1,0
50885,0,1,0
38106,1,1,0
134663,0,1,0
375732,0,1,0
129193,0,1,0
265987,1,1,0
210171,0,1,0
230398,0,1,0
181100,0,1,0
143546,0,1,0
17912,1,1,0
196834,0,1,0
221907,0,1,0
328512,0,1,0
411324,4,3,0
343588,1,1,0
254141,1,1,0
320805,0,1,0
264610,0,1,0
160631,0,1,0
279434,6,1,0
301441,1,1,0
63753,0,1,0
145491,0,1,0
17020,0,1,0
219128,0,1,0
87273,10,2,0
162744,139,3,0
75476,39,3,0
207276,3,2,0
366362,7,1,0
174573,1,1,0
223452,1,1,0
8679,0,1,0
221377,1,1,0
408644,0,1,0
286942,0,1,0
99636,1,1,0
334352,1,1,0
372210,19,3,0
253319,9,2,0
163796,9,2,0
364895,0,1,0
286709,0,1,0
257688,1,1,0
267534,14,2,0
388203,85,4,0
380351,70,4,0
217499,0,1,0
291799,1,1,0
55865,6,1,0
351955,2,1,0
221139,1,1,0
322534,0,1,0
228623,0,1,0
368511,1,1,0
314540,0,1,0
268504,4,2,0
218896,0,1,0
272711,0,1,0
294050,0,1,0
277842,0,1,0
209614,1,1,0
379010,0,1,0
193735,0,1,0
334975,1,1,0
127686,0,1,0
67838,0,1,0
12555,3,1,0
207353,1,1,0
6107,0,1,0
273074,0,1,0
3965,1,1,0
330059,0,1,0
73648,0,1,0
146943,1,1,0
209006,3,1,0
375715,0,1,0
16727,0,1,0
135533,4,1,0
185042,1,1,0
97967,1,1,0
234704,0,1,0
364185,1,1,0
27243,0,1,0
198330,0,1,0
53594,0,1,0
103683,0,1,0
43208,0,1,0
376517,1,1,0
252394,1,1,0
202038,0,1,0
99050,1,1,0
316291,0,1,0
341555,1,1,0
141866,0,1,0
394210,0,1,0
108477,0,1,0
345639,1,1,0
300356,1,1,0
361842,0,1,0
187619,0,1,0
128964,0,1,0
100040,0,1,0
16682,0,1,0
215003,0,1,0
33114,1,1,0
112750,0,1,0
101461,8,3,0
164654,1,1,0
311522,29,3,0
233015,17,3,0
8657,0,1,0
164886,2,1,0
144345,1,1,0
41579,4,1,0
189939,1,1,0
110245,1,1,0
243938,1,1,0
390343,1,1,0
102492,0,1,0
322440,3,1,0
302475,0,1,0
228550,17,3,0
252158,1,1,0
100049,1,1,0
68419,0,1,0
280241,0,1,0
159826,6,1,0
315248,0,1,0
367758,1,1,0
220202,0,1,0
143985,3,2,0
281108,62,4,0
30541,5,2,0
90303,12,3,0
204370,1,1,0
176087,0,1,0
335687,0,1,0
64045,1,1,0
232313,0,1,0
113300,1,1,0
147602,1,1,0
156430,2,1,0
166934,0,1,0
405064,0,1,0
250596,1,1,0
209554,0,1,0
77420,0,1,0
92433,0,1,0
331832,0,1,0
242309,0,1,0
291830,0,1,0
357072,2,1,0
609,0,1,0
380229,0,1,0
1006,9,2,0
269690,10,3,0
148191,55,4,0
169348,24,2,0
331219,1,1,0
35334,0,1,0
323818,15,1,0
147934,4,1,0
30661,1,1,0
80946,0,1,0
98381,0,1,0
272312,0,1,0
226672,0,1,0
311954,1,1,0
271659,7,2,0
374803,8,3,0
340724,0,1,0
25945,0,1,0
200936,0,1,0
250246,1,1,0
106341,1,1,0
266262,0,1,0
333823,0,1,0
261607,6,2,0
315159,6,2,0
6720,0,1,0
59844,9,1,0
116575,8,1,0
127607,7,2,0
275872,15,3,0
62975,6,2,0
106898,1,1,0
265201,0,1,0
98626,2,1,0
53427,0,1,0
131065,0,1,0
123392,1,1,0
121172,5,2,0
381618,4,3,0
224047,8,3,0
360253,7,2,0
262093,0,1,0
125443,0,1,0
238431,0,1,0
389683,1,1,0
48130,0,1,0
1129,11,2,0
252919,0,1,0
61733,0,1,0
286391,6,2,0
213338,6,2,0
157985,3,2,0
194906,0,1,0
50669,0,1,0
382061,0,1,0
20987,1,1,0
78986,1,1,0
175969,0,1,0
8168,10,1,0
240821,0,1,0
375449,1,1,0
251867,0,1,0
96636,0,1,0
164895,0,1,0
397678,0,1,0
308310,0,1,0
266112,0,1,0
5062,0,1,0
346986,1,1,0
163896,6,3,0
24120,20,3,0
327825,0,1,0
169665,1,1,0
290784,13,1,0
251008,1,1,0
155817,0,1,0
288403,0,1,0
32355,3,2,0
36397,0,1,0
25073,0,1,0
117896,0,1,0
121287,0,1,0
390836,0,1,0
143359,0,1,0
377190,3,2,0
80662,0,1,0
281825,0,1,0
272750,1,1,0
215090,0,1,0
21242,0,1,0
345926,0,1,0
90811,5,2,0
248756,0,1,0
261878,1,1,0
383495,0,1,0
227869,0,1,0
340237,1,1,0
219302,0,1,0
37622,0,1,0
28465,21,4,0
193348,97,3,0
202079,0,1,0
49544,0,1,0
358456,0,1,0
310204,11,3,0
186949,11,2,0
96774,20,2,0
2943,0,1,0
101406,0,1,0
319547,1,1,0
370854,6,2,0
1380,6,2,0
141624,9,3,0
233575,4,1,0
246474,8,3,0
268704,1,1,0
155376,0,1,0
264925,0,1,0
302200,1,1,0
264493,0,1,0
285680,0,1,0
194853,1,1,0
167907,1,1,0
74396,5,1,0
393853,0,1,0
353430,0,1,0
212791,0,1,0
335102,17,3,0
126682,1,1,0
53466,12,2,0
303983,11,2,0
71404,10,1,0
168731,13,1,0
185657,3,1,0
148418,0,1,0
396732,1,1,0
284865,6,1,0
295639,0,1,0
86810,0,1,0
159481,115,3,0
346671,17,2,0
403897,0,1,0
346281,4,2,0
150818,7,1,0
229042,1,1,0
178221,4,1,0
231845,2,1,0
105313,0,1,0
9192,0,1,0
12695,1,1,0
377239,1,1,0
204624,1,1,0
45671,1,1,0
177541,0,1,0
405197,0,1,0
286314,1,1,0
292037,16,3,0
73194,8,2,0
180863,1,1,0
381105,0,1,0
396232,1,1,0
240069,0,1,0
323414,0,1,0
201189,14,1,0
384258,0,1,0
376145,1,1,0
29894,0,1,0
142573,1,1,0
170498,0,1,0
328131,0,1,0
127477,1,1,0
48413,0,1,0
147219,5,1,0
213329,0,1,0
310324,0,1,0
255447,1,1,0
191698,2,1,0
226519,0,1,0
172678,0,1,0
62253,1,1,0
22853,0,1,0
302338,6,2,0
224639,0,1,0
45802,0,1,0
166654,1,1,0
95477,0,1,0
28505,0,1,0
255095,1,1,0
352159,1,1,0
406956,0,1,0
324158,0,1,0
112670,0,1,0
215155,1,1,0
186735,0,1,0
207967,11,2,0
278981,1,1,0
330624,1,1,0
386104,1,1,0
369400,0,1,0
201474,5,1,0
5751,1,1,0
232817,2,1,0
69442,0,1,0
354125,1,1,0
66823,34,3,0
187075,2,1,0
89381,0,1,0
405158,1,1,0
268187,4,1,0
410564,12,2,0
109219,6,1,0
207189,2,1,0
16852,1,1,0
242712,6,1,0
91329,0,1,0
348482,0,1,0
349230,0,1,0
25291,0,1,0
106723,2,1,0
130290,0,1,0
1366,1,1,0
203623,18,2,0
155347,12,2,0
85207,12,2,0
302161,1,1,0
264474,2,1,0
109176,0,1,0
202717,0,1,0
67537,22,4,0
269275,0,1,0
356614,7,2,0
219378,11,3,0
275083,1,1,0
83489,5,1,0
248462,2,1,0
310193,0,1,0
334759,1,1,0
278053,2,1,0
359023,2,1,0
309488,1,1,0
63850,16,3,0
228367,0,1,0
374765,0,1,0
399695,0,1,0
350933,0,1,0
309879,1,1,0
406100,15,1,0
7509,6,2,0
391270,0,1,0
144956,0,1,0
187737,4,1,0
335843,12,2,0
80385,27,4,0
258712,4,1,0
287118,0,1,0
124731,1,1,0
124259,1,1,0
290825,0,1,0
27772,6,2,0
302866,1,1,0
238924,3,2,0
355305,2,1,0
361667,0,1,0
370022,2,1,0
355682,0,1,0
100401,0,1,0
140459,0,1,0
396946,0,1,0
392626,1,1,0
27189,1,1,0
144123,1,1,0
305601,0,1,0
218866,0,1,0
197470,4,1,0
802,0,1,0
307453,1,1,0
48807,0,1,0
381582,0,1,0
234610,0,1,0
274845,0,1,0
168568,1,1,0
211117,0,1,0
387533,7,1,0
161071,3,1,0
9358,0,1,0
380489,1,1,0
61324,0,1,0
91745,0,1,0
381864,0,1,0
241085,2,1,0
330936,0,1,0
10027,3,1,0
295326,0,1,0
118079,0,1,0
28547,0,1,0
379368,2,1,0
115916,0,1,0
53014,1,1,0
6661,0,1,0
328907,0,1,0
159536,8,3,0
75939,1,1,0
54373,1,1,0
257194,0,1,0
201212,10,1,0
301722,0,1,0
27692,0,1,0
402094,1,1,0
350131,0,1,0
26264,0,1,0
177952,0,1,0
335400,5,2,0
135986,1,1,0
332561,0,1,0
368716,0,1,0
27176,1,1,0
75435,0,1,0
135679,0,1,0
236006,0,1,0
33518,32,3,0
159685,0,1,0
274493,0,1,0
341417,2,1,0
378086,0,1,0
250281,1,1,0
132572,2,1,0
50615,1,1,0
270127,3,1,0
124222,2,1,0
185742,1,1,0
210060,67,6,0
156454,0,1,0
297099,0,1,0
386692,0,1,0
261546,2,1,0
97004,0,1,0
69335,2,1,0
369286,13,2,0
232755,0,1,0
80729,7,1,0
182838,2,1,0
26789,1,1,0
391244,0,1,0
372040,1,1,0
80892,0,1,0
41690,0,1,0
32952,0,1,0
166848,0,1,0
279844,1,1,0
232389,0,1,0
52708,1,1,0
344515,0,1,0
128916,2,1,0
107213,2,1,0
115202,0,1,0
371366,1,1,0
317901,1,1,0
250943,1,1,0
319485,1,1,0
3099,0,1,0
79621,0,1,0
250324,0,1,0
161035,4,1,0
329092,0,1,0
148794,0,1,0
134921,1,1,0
215648,0,1,0
59862,6,1,0
175436,0,1,0
327304,11,1,0
399450,12,1,0
368789,1,1,0
47547,0,1,0
403447,9,1,0
223069,0,1,0
408526,1,1,0
92963,50,3,0
138763,0,1,0
363596,0,1,0
233571,3,1,0
241815,0,1,0
325234,1,1,0
386089,2,1,0
357768,0,1,0
342519,0,1,0
249662,0,1,0
65904,6,1,0
149032,0,1,0
251703,1,1,0
156566,0,1,0
173682,1,1,0
290759,18,2,0
304467,6,1,0
312869,1,1,0
345528,2,1,0
356259,0,1,0
336203,2,1,0
9617,2,1,0
383409,1,1,0
372082,1,1,0
17566,1,1,0
287995,2,1,0
28146,0,1,0
48250,13,2,0
159265,1,1,0
242960,0,1,0
357979,0,1,0
302394,0,1,0
186728,1,1,0
47009,2,1,0
404165,1,1,0
273344,0,1,0
92133,5,1,0
93583,16,3,0
220842,1,1,0
25630,1,1,0
249939,1,1,0
302193,0,1,0
309775,2,1,0
184375,0,1,0
351708,2,1,0
186451,2,1,0
63782,2,1,0
93287,1,1,0
143685,1,1,0
358075,2,1,0
349047,2,1,0
23676,0,1,0
387710,2,1,0
334134,8,1,0
79746,0,1,0
101862,6,1,0
393202,3,1,0
353830,7,1,0
296999,3,1,0
273576,2,1,0
177358,0,1,0
288028,0,1,0
352087,0,1,0
181747,0,1,0
321733,1,1,0
59542,1,1,0
219018,0,1,0
166135,1,1,0
370783,1,1,0
10063,2,1,0
243169,0,1,0
196159,2,1,0
386185,22,2,0
185880,2,1,0
199925,8,1,0
91313,6,1,0
130818,4,1,0
404867,1,1,0
298433,0,1,0
254771,9,1,0
292640,0,1,0
69021,9,3,0
343555,21,3,0
111664,9,4,0
250055,6,1,0
199189,0,1,0
314968,1,1,0
218693,5,1,0
90371,28,3,0
140839,1,1,0
98471,1,1,0
388395,4,1,0
239416,1,1,0
234443,1,1,0
168940,0,1,0
329978,3,1,0
180467,1,1,0
213419,0,1,0
404044,0,1,0
379325,1,1,0
143885,0,1,0
150140,0,1,0
236885,0,1,0
55966,0,1,0
235273,1,1,0
310639,1,1,0
177378,0,1,0
30370,1,1,0
326615,1,1,0
123605,1,1,0
9045,0,1,0
31509,5,1,0
159203,0,1,0
46881,15,1,0
204404,1,1,0
272449,1,1,0
362064,1,1,0
296128,0,1,0
233237,42,2,0
207027,0,1,0
336689,3,1,0
132784,26,4,0
44622,26,4,0
147044,26,4,0
345626,26,4,0
62723,0,1,0
125691,0,1,0
63424,1,1,0
174880,1,1,0
195275,4,1,0
283626,1,1,0
211328,1,1,0
290147,7,1,0
277471,0,1,0
382337,7,1,0
272456,3,1,0
32142,0,1,0
124729,0,1,0
36916,2,1,0
206301,5,1,0
249967,0,1,0
183688,1,1,0
98184,0,1,0
17951,16,3,0
196292,0,1,0
323358,2,1,0
202710,1,1,0
193925,1,1,0
69771,108,7,0
89872,13,1,0
299157,35,3,0
299158,1,1,0
19512,1,1,0
50647,1,1,0
364612,1,1,0
281583,1,1,0
280033,1,1,0
15320,0,1,0
56513,18,2,0
116206,1,1,0
241283,1,1,0
19370,1,1,0
13763,0,1,0
34095,6,1,0
10331,1,1,0
54574,1,1,0
111983,2,1,0
297469,21,1,0
60596,8,1,0
407057,1,1,0
310551,1,1,0
389103,0,1,0
198715,0,1,0
11512,0,1,0
4023,0,1,0
319987,1,1,0
261549,0,1,0
315113,24,3,0
96939,2,1,0
201960,0,1,0
190646,0,1,0
116932,0,1,0
131176,1,1,0
88618,0,1,0
311691,28,3,0
348525,2,1,0
377165,2,1,0
392761,2,1,0
223728,1,1,0
358876,2,1,0
382123,1,1,0
290675,1,1,0
277240,1,1,0
395984,11,1,0
180672,14,1,0
272011,1,1,0
184103,1,1,0
46269,1,1,0
91841,1,1,0
221735,2,1,0
288732,13,3,0
94876,50,3,0
347949,29,3,0
343212,0,1,0
394063,1,1,0
278492,1,1,0
348189,1,1,0
325940,0,2,0
360779,1,1,0
221387,0,1,0
192636,26,2,0
284060,0,1,0
178323,5,1,0
328389,5,1,0
47756,4,1,0
258548,1,1,0
30298,1,1,0
303610,1,1,0
174447,1,1,0
332757,23,3,0
27074,2,1,0
26010,0,1,0
307334,2,1,0
71499,1,1,0
57702,34,3,0
93501,0,1,0
278495,0,1,0
329892,1,1,0
247016,8,1,0
1320,0,1,0
147964,1,1,0
135909,0,1,0
39127,23,3,0
210304,20,3,0
195255,16,3,0
163920,9,1,0
161479,1,1,0
246070,0,1,0
19179,0,1,0
333231,8,1,0
325654,8,1,0
179347,0,1,0
190732,2,1,0
269889,14,3,0
339713,1,1,0
14161,1,1,0
270440,10,3,0
116774,1,1,0
228517,0,1,0
66359,39,3,0
364739,4,3,0
175333,0,1,0
56959,1,1,0
328714,0,1,0
9955,2,1,0
172345,39,3,0
316044,1,1,0
283051,6,1,0
11431,0,1,0
69206,0,1,0
289506,5,1,0
28357,1,1,0
346997,1,1,0
151652,4,1,0
68884,1,1,0
319735,18,3,0
209917,2,1,0
117408,0,1,0
143062,1,1,0
33108,1,1,0
340634,11,1,0
70341,0,1,0
186665,4,1,0
72226,8,1,0
323380,0,1,0
203018,0,1,0
130254,78,5,0
323281,5,1,0
290887,0,1,0
129600,0,1,0
336825,1,1,0
253597,2,1,0
304542,0,1,0
104237,0,1,0
46739,1,1,0
379345,0,1,0
178175,13,1,0
29415,1,1,0
100883,0,1,0
346439,1,1,0
125867,0,1,0
405063,1,1,0
345487,2,1,0
208102,2,1,0
72705,6,1,0
190366,1,1,0
346919,1,1,0
55701,0,1,0
101926,1,1,0
11335,1,1,0
331986,2,1,0
33061,1,1,0
235632,0,1,0
185582,1,1,0
116506,0,1,0
81500,1,1,0
149430,1,1,0
310430,2,1,0
118301,1,1,0
87748,2,1,0
42349,1,1,0
407521,40,3,0
49885,0,1,0
119075,0,1,0
389629,1,1,0
59545,0,1,0
219576,1,1,0
141211,1,1,0
166338,1,1,0
219436,0,1,0
400958,1,1,0
60429,22,1,0
171614,1,1,0
10370,1,1,0
212267,2,1,0
289469,6,1,0
255941,1,1,0
44000,1,1,0
132643,0,1,0
200032,2,1,0
185233,0,1,0
304540,0,1,0
258762,33,3,0
290544,2,1,0
103686,2,1,0
236816,6,3,0
323938,5,1,0
37131,1,1,0
323122,21,1,0
153023,13,1,0
74060,13,1,0
205956,1,1,0
307956,2,1,0
300648,1,1,0
275222,9,1,0
310943,32,3,0
277418,0,1,0
348712,0,1,0
310006,4,1,0
66110,1,1,0
359258,1,1,0
332520,0,1,0
393066,2,1,0
315806,0,1,0
308995,1,1,0
221086,0,1,0
303150,5,1,0
336661,2,1,0
170297,0,1,0
2589,2,1,0
356391,1,1,0
77978,1,1,0
340366,2,1,0
84874,11,1,0
197791,2,1,0
46025,0,1,0
377590,0,1,0
184299,2,1,0
5650,59,2,0
404777,0,1,0
205789,0,1,0
46527,1,1,0
322446,0,1,0
120074,0,1,0
361827,1,1,0
20693,0,1,0
293607,0,1,0
25744,1,1,0
133271,30,1,0
1493,1,1,0
330601,0,1,0
306614,0,1,0
336171,1,1,0
26013,2,2,0
3478,12,1,0
339623,0,1,0
397269,0,1,0
9044,0,1,0
77685,1,1,0
232946,0,1,0
372873,0,1,0
253457,1,1,0
170217,1,1,0
373508,2,1,0
258468,1,1,0
294481,13,1,0
411069,1,1,0
291745,2,1,0
78179,14,1,0
139074,1,1,0
42241,54,2,0
279142,0,1,0
297142,1,1,0
49817,56,1,0
52733,0,1,0
38352,0,1,0
351983,0,1,0
8813,0,1,0
66956,2,1,0
248576,0,1,0
170726,2,1,0
196423,0,1,0
110622,0,1,0
368872,1,1,0
69341,0,1,0
53512,14,3,0
238537,15,4,0
153226,0,1,0
172302,0,1,0
51469,1,1,0
365036,30,3,0
152068,1,1,0
100659,51,3,0
23674,16,3,0
379305,0,1,0
294489,1,1,0
28266,3,1,0
161897,0,1,0
6662,8,3,0
74660,1,1,0
260819,22,3,0
131419,7,3,0
135862,12,2,0
161220,1,1,0
328833,1,1,0
351967,1,1,0
300537,6,2,0
374197,1,1,0
188236,16,2,0
380055,10,2,0
18594,5,3,0
73417,1,2,0
269348,5,3,0
125183,23,1,0
393395,5,2,0
318667,5,2,0
14953,0,1,0
198759,5,3,0
119492,0,3,0
358074,12,2,0
131447,15,2,0
182989,1,3,0
97541,7,1,0
106798,17,2,0
48585,17,2,0
34413,24,3,0
292626,11,3,0
217471,17,2,0
248517,68,4,0
125144,4,2,0
16057,17,2,0
138697,34,3,0
183690,1,1,0
277277,13,3,0
134069,23,3,0
72186,7,2,0
281000,3,3,0
408641,8,2,0
116114,12,4,0
108137,5,2,0
367755,13,2,0
100191,4,3,0
47576,8,3,0
102696,1,2,0
268919,8,3,0
12161,0,2,0
207227,12,4,0
204392,11,2,0
119936,6,3,0
79810,12,4,0
167930,14,2,0
261772,3,3,0
167678,14,3,0
377727,26,2,0
155225,19,3,0
388598,6,2,0
290756,25,1,0
75047,1,1,0
224527,0,1,0
157877,4,2,0
337366,0,2,0
110215,12,3,0
234819,5,2,0
400478,7,2,0
333113,6,2,0
327065,5,1,0
56194,12,5,0
11532,14,2,0
179216,0,1,0
327222,6,1,0
164119,30,5,0
270430,13,5,0
83066,18,5,0
242711,0,2,0
116180,12,4,0
367560,12,4,0
272535,57,2,0
296848,4,2,0
322007,28,4,0
375955,19,2,0
307855,93,4,0
294659,6,2,0
115019,12,3,0
103382,5,3,0
235388,1,2,0
259765,1,2,0
406270,0,1,0
238871,19,4,0
76857,6,2,0
8527,0,2,0
333158,19,4,0
291107,2,4,0
31384,7,2,0
55101,9,3,0
5743,0,1,0
319885,1,3,0
20652,12,3,0
133308,14,3,0
102602,7,2,0
2393,48,2,0
56816,6,2,0
287171,5,3,0
410361,0,3,0
244960,59,3,0
363148,54,2,0
56650,38,3,0
406438,7,3,0
272200,56,2,0
298315,4,3,0
13068,6,3,0
247780,4,3,0
306356,12,3,0
126502,9,3,0
304793,8,3,0
28456,4,2,0
399352,0,1,0
21083,100,4,0
386008,1,1,0
36238,1,2,0
381603,18,2,0
99716,0,1,0
143039,14,1,0
81089,0,1,0
407165,0,1,0
293243,0,1,0
67832,0,1,0
163078,1,1,0
210006,0,1,0
173289,0,1,0
341339,0,1,0
350493,1,1,0
184334,1,1,0
127896,1,1,0
352570,2,1,0
405282,0,1,0
60608,1,1,0
250002,1,1,0
174106,1,1,0
212830,2,1,0
215879,1,1,0
298909,1,1,0
342947,5,1,0
135704,1,1,0
302530,1,1,0
21899,0,1,0
380169,5,2,0
238601,10,3,0
54116,5,2,0
203656,0,1,0
300984,0,1,0
348547,0,1,0
255468,0,1,0
20021,0,1,0
131424,0,1,0
68965,5,1,0
144377,0,1,0
278518,0,1,0
170653,82,2,0
244045,0,1,0
14988,29,1,0
172499,0,1,0
259576,4,1,0
100769,0,1,0
187022,1,1,0
113515,1,1,0
319949,10,3,0
151883,4,2,0
240160,10,3,0
10653,7,2,0
376906,0,1,0
324216,0,1,0
241427,5,1,0
212768,0,1,0
98332,0,1,0
310457,0,1,0
376403,0,1,0
204260,4,1,0
15013,0,1,0
98688,1,1,0
120746,0,1,0
137415,10,1,0
11932,3,1,0
404527,0,1,0
375256,0,1,0
273306,1,1,0
91554,0,1,0
58614,0,1,0
315684,24,4,0
324514,0,1,0
211408,1,1,0
320409,0,1,0
339674,0,1,0
180495,1,1,0
398273,1,1,0
91267,12,1,0
360679,0,1,0
160012,0,1,0
122967,24,1,0
314338,0,1,0
390827,1,1,0
235885,0,1,0
67673,5,1,0
382224,3,3,0
268583,0,1,0
158770,0,2,0
172938,50,2,0
310429,9,3,0
42703,4,2,0
314725,18,3,0
384960,14,3,0
83096,7,2,0
39756,4,2,0
13566,11,2,0
311987,128,4,0
320808,5,2,0
297218,17,3,0
208455,50,3,0
351726,11,2,0
310865,14,3,0
351333,7,2,0
267185,6,2,0
312736,7,2,0
142217,11,2,0
397717,0,1,0
141651,32,2,0
100847,0,3,0
205662,7,3,0
312294,93,3,0
198840,12,2,0
188317,12,2,0
95624,6,1,0
185194,0,1,0
1941,19,2,0
6010,9,2,0
323269,0,1,0
229134,21,3,0
36670,18,3,0
153435,12,2,0
70279,2,1,0
85928,0,1,0
261562,1,1,0
367544,0,1,0
224044,0,1,0
368613,0,1,0
28734,1,1,0
223557,0,1,0
371101,0,1,0
101828,1,1,0
190090,16,3,0
305471,3,1,0
295439,3,1,0
36274,0,1,0
215549,2,1,0
30518,0,1,0
394130,10,1,0
124900,0,1,0
130049,1,1,0
295238,0,1,0
124959,2,1,0
205182,0,1,0
83687,1,1,0
362407,1,1,0
161296,1,1,0
112374,17,2,0
237228,0,1,0
108258,0,1,0
58611,1,1,0
279035,2,1,0
255765,0,1,0
382436,1,1,0
121627,2,1,0
6882,0,1,0
123613,0,1,0
152007,1,1,0
182039,104,3,0
9017,6,2,0
176171,10,1,0
19185,0,1,0
235215,14,1,0
90235,0,1,0
335128,0,1,0
331882,5,1,0
34715,0,1,0
207178,1,1,0
251783,0,1,0
341403,0,1,0
145181,1,1,0
311532,2,1,0
345328,1,1,0
351671,0,1,0
387127,0,1,0
312725,0,1,0
37169,0,1,0
344810,1,1,0
352477,1,1,0
317987,0,1,0
892,26,3,0
192518,0,1,0
172356,0,1,0
809,1,1,0
193744,0,1,0
30078,1,1,0
372188,1,1,0
1102,1,1,0
401618,0,1,0
370330,0,1,0
233895,10,2,0
199231,11,3,0
84809,4,1,0
252529,1,1,0
41895,5,1,0
77354,2,1,0
96398,10,2,0
166482,0,1,0
141369,1,1,0
164648,0,1,0
213691,0,1,0
88907,6,1,0
289126,21,3,0
362539,1,1,0
361267,0,1,0
369893,0,1,0
89605,1,1,0
225300,0,1,0
198703,0,1,0
266162,58,2,0
210328,21,3,0
353959,3,2,0
187225,10,2,0
220007,36,3,0
339517,5,2,0
178617,30,3,0
380680,31,3,0
377178,59,2,0
74855,0,1,0
132734,24,3,0
173517,4,2,0
54086,35,3,0
320980,0,1,0
235656,7,3,0
189096,0,1,0
366369,1,1,0
14412,24,3,0
250831,8,2,0
151104,0,1,0
38442,0,1,0
331096,0,1,0
309790,0,1,0
18386,2,1,0
271613,0,1,0
17319,11,3,0
109539,1,1,0
16696,0,1,0
217826,0,1,0
311610,1,1,0
390328,2,1,0
189434,2,1,0
337408,0,1,0
96912,8,1,0
147580,0,1,0
70729,0,1,0
164834,0,1,0
203372,0,1,0
87001,5,2,0
7570,4,2,0
410612,4,3,0
212032,30,3,0
30007,3,1,0
151946,0,1,0
54446,1,1,0
313289,0,1,0
21225,0,1,0
115119,1,1,0
292608,2,1,0
143842,0,1,0
248538,1,1,0
183971,0,1,0
270936,0,1,0
42669,0,1,0
167192,0,1,0
185440,0,1,0
208858,0,1,0
11397,0,1,0
310288,7,2,0
111490,1,1,0
226380,0,1,0
198290,2,1,0
228682,1,1,0
116479,1,1,0
329407,2,1,0
228226,2,1,0
394019,2,1,0
357006,1,1,0
67480,2,1,0
78391,2,1,0
247508,2,1,0
18933,3,1,0
227096,25,4,0
301362,4,1,0
72385,0,1,0
365501,1,1,0
187405,0,1,0
410646,1,1,0
403137,0,1,0
367323,3,1,0
114078,4,1,0
288852,0,1,0
378620,0,1,0
261953,0,1,0
68833,16,4,0
51510,12,2,0
92610,6,2,0
104389,36,2,0
100446,0,1,0
77650,1,1,0
214688,0,1,0
69807,22,2,0
163127,7,3,0
73921,0,1,0
5778,0,1,0
321674,1,1,0
355023,0,1,0
123896,1,1,0
265159,0,1,0
42459,0,1,0
27577,0,1,0
312917,0,1,0
78750,2,2,0
1738,9,1,0
389951,0,1,0
166950,1,1,0
102695,1,1,0
271348,0,1,0
249731,0,1,0
18676,1,1,0
339943,6,1,0
214976,45,3,0
385190,15,2,0
55304,1,1,0
364227,0,1,0
205709,0,1,0
177800,0,1,0
249705,0,1,0
283424,1,1,0
356453,0,1,0
202861,1,1,0
157465,3,2,0
296721,0,1,0
176678,0,1,0
175181,2,1,0
93118,0,1,0
369175,0,1,0
67740,6,1,0
35737,0,1,0
87960,0,1,0
247851,0,1,0
167171,48,3,0
172613,3,3,0
392464,3,1,0
140111,4,1,0
230237,1,1,0
287998,2,1,0
21905,2,1,0
124476,0,1,0
277440,0,1,0
371184,16,2,0
4319,3,2,0
228010,55,3,0
140326,1,1,0
269360,3,1,0
3159,5,1,0
142112,0,1,0
337196,1,1,0
355384,1,1,0
251029,1,1,0
72720,1,1,0
128382,4,1,0
129595,0,1,0
302696,1,1,0
4655,25,2,0
357437,5,3,0
340406,4,1,0
158929,1,1,0
359094,0,1,0
308919,1,1,0
184010,0,1,0
189053,0,1,0
45405,0,1,0
358468,0,1,0
8560,5,1,0
388388,0,1,0
100928,118,4,0
149798,34,1,0
115491,4,1,0
409064,0,1,0
21210,6,1,0
112788,4,1,0
73102,0,1,0
305436,0,1,0
177134,0,1,0
219869,15,2,0
144321,12,3,0
298856,1,1,0
357671,0,1,0
251891,0,1,0
357775,0,1,0
300453,1,1,0
377114,0,1,0
229786,2,1,0
60552,0,1,0
91440,0,1,0
291925,28,2,0
151683,0,1,0
209027,0,1,0
244547,0,1,0
235211,0,1,0
181359,1,1,0
31307,2,1,0
220062,0,1,0
206825,0,1,0
179749,4,1,0
323014,4,1,0
229341,0,1,0
134978,0,1,0
45333,0,1,0
150236,9,4,0
233137,0,1,0
402008,1,1,0
23853,4,1,0
99755,0,1,0
354349,0,1,0
217943,1,1,0
374651,1,1,0
135264,2,1,0
299207,11,3,0
372231,1,1,0
193561,0,1,0
334883,0,1,0
32717,0,1,0
315228,1,1,0
105376,0,1,0
382367,1,1,0
334585,0,1,0
391128,11,2,0
200671,1,1,0
206247,1,1,0
304501,0,1,0
313342,1,1,0
7373,0,1,0
104101,1,1,0
334243,0,1,0
123431,1,1,0
329912,0,1,0
230642,0,1,0
246204,0,1,0
264108,1,1,0
308578,0,1,0
48155,2,1,0
108781,0,1,0
231738,0,1,0
199184,51,2,0
170828,138,5,0
183435,29,2,0
192769,0,1,0
45794,0,1,0
124498,1,1,0
376940,1,1,0
396238,0,1,0
336013,2,1,0
325711,1,1,0
301844,0,1,0
374770,0,1,0
310017,1,1,0
385570,0,1,0
132582,23,2,0
139809,10,3,0
121526,11,3,0
350108,19,1,0
391041,1,1,0
374908,0,1,0
72773,0,1,0
281332,1,1,0
5741,17,3,0
356737,17,3,0
359178,0,1,0
393641,15,1,0
336295,2,1,0
57970,1,1,0
260504,3,1,0
362858,1,1,0
